#Total No. of Collocate Types: 827
#Total No. of Collocate Tokens: 2180
650	2	2	0	3.75497	even
651	4	0	4	3.75497	being
652	38	14	24	3.74488	it
653	104	52	52	3.67755	i
654	47	14	33	3.67342	is
655	1	0	1	3.66186	yes
656	1	1	0	3.66186	upon
657	1	1	0	3.66186	open
658	1	0	1	3.66186	mother
659	1	1	0	3.66186	indeed
660	1	0	1	3.66186	god
661	1	0	1	3.66186	e
662	1	0	1	3.66186	dog
663	1	0	1	3.66186	black
664	1	1	0	3.66186	bed
665	2	0	2	3.66186	always
666	7	1	6	3.63632	how
667	4	2	2	3.61747	than
668	7	3	4	3.61123	will
669	13	5	8	3.59411	s
670	24	12	12	3.58149	with
671	2	0	2	3.57440	usual
672	4	2	2	3.57440	time
673	6	5	1	3.57440	little
674	4	3	1	3.57440	get
675	73	44	29	3.55477	to
676	20	9	11	3.54084	but
677	8	4	4	3.53258	up
678	1	0	1	3.49193	walked
679	1	0	1	3.49193	thursday
680	2	2	0	3.49193	take
681	1	1	0	3.49193	suddenly
682	1	0	1	3.49193	second
683	1	1	0	3.49193	red
684	1	1	0	3.49193	mean
685	2	1	1	3.49193	leonard
686	1	1	0	3.49193	knows
687	2	1	1	3.49193	home
688	1	0	1	3.49193	chair
689	4	0	4	3.45241	over
690	4	3	1	3.45241	never
691	9	6	3	3.43947	out
692	3	1	2	3.43947	only
693	4	2	2	3.37646	when
694	2	1	1	3.33993	years
695	2	2	0	3.33993	written
696	1	1	0	3.33993	white
697	1	1	0	3.33993	tonight
698	1	1	0	3.33993	tomorrow
699	1	1	0	3.33993	sitting
700	1	1	0	3.33993	saying
701	1	0	1	3.33993	press
702	1	0	1	3.33993	often
703	1	1	0	3.33993	however
704	1	0	1	3.33993	father
705	1	0	1	3.33993	cold
706	1	1	0	3.33993	children
707	1	0	1	3.33993	before
708	1	0	1	3.33993	angus
709	52	41	11	3.33716	of
710	5	3	2	3.31136	if
711	19	10	9	3.30246	that
712	7	4	3	3.29929	what
713	3	2	1	3.29263	says
714	15	7	8	3.27413	for
715	6	3	3	3.26954	from
716	2	1	1	3.26954	d
717	5	4	1	3.25587	t
718	3	0	3	3.24682	night
719	16	9	7	3.21892	on
720	1	1	0	3.20243	saturday
721	1	1	0	3.20243	same
722	1	0	1	3.20243	right
723	1	0	1	3.20243	power
724	3	3	0	3.20243	must
725	2	0	2	3.20243	first
726	1	0	1	3.20243	desmond
727	1	0	1	3.20243	death
728	31	21	10	3.18979	in
729	18	8	10	3.18073	this
730	6	2	4	3.15936	had
731	2	1	1	3.13830	thing
732	7	3	4	3.12936	which
733	3	3	0	3.11754	much
734	3	3	0	3.11754	again
735	1	1	0	3.07690	square
736	1	0	1	3.07690	r
737	1	1	0	3.07690	poor
738	1	1	0	3.07690	myself
739	1	0	1	3.07690	letter
740	1	0	1	3.07690	find
741	1	1	0	3.07690	between
742	1	1	0	3.07690	also
743	2	2	0	3.01800	good
744	3	2	1	2.99889	too
745	3	2	1	2.99889	them
746	11	3	8	2.98174	so
747	39	22	17	2.98148	a
748	3	2	1	2.96142	these
749	3	2	1	2.96142	some
750	1	0	1	2.96142	since
751	1	1	0	2.96142	set
752	2	0	2	2.96142	perhaps
753	1	1	0	2.96142	party
754	1	1	0	2.96142	comes
755	10	7	3	2.96142	all
756	7	4	3	2.94565	think
757	2	1	1	2.90697	did
758	11	8	3	2.88289	me
759	9	3	6	2.86600	her
760	1	1	0	2.85450	word
761	1	0	1	2.85450	summer
762	1	0	1	2.85450	sat
763	1	1	0	2.85450	got
764	1	1	0	2.85450	asked
765	3	2	1	2.78739	been
766	5	3	2	2.77433	are
767	2	1	1	2.75497	you
768	1	0	1	2.75497	year
769	1	1	0	2.75497	maynard
770	1	0	1	2.75497	mary
771	64	34	30	2.70621	the
772	14	7	7	2.69443	my
773	1	1	0	2.66186	round
774	1	1	0	2.66186	know
775	1	1	0	2.66186	house
776	1	1	0	2.66186	dinner
777	7	5	2	2.64904	not
778	2	2	0	2.61747	lighthouse
779	2	1	1	2.57440	vita
780	1	0	1	2.57440	suppose
781	1	1	0	2.57440	sense
782	2	1	1	2.57440	mrs
783	4	2	2	2.53258	no
784	2	1	1	2.53258	clive
785	7	3	4	2.50343	be
786	1	0	1	2.49193	why
787	5	3	2	2.47599	like
788	4	3	1	2.47203	an
789	1	1	0	2.41393	went
790	1	0	1	2.41393	strike
791	2	1	1	2.41393	see
792	1	1	0	2.41393	day
793	2	0	2	2.41393	came
794	5	2	3	2.39883	one
795	3	1	2	2.38884	there
796	1	1	0	2.33993	today
797	1	1	0	2.33993	most
798	1	1	0	2.33993	dont
799	2	1	1	2.30431	they
800	2	1	1	2.26954	off
801	1	1	0	2.20243	woman
802	1	0	1	2.20243	feel
803	7	3	4	2.19309	she
804	1	0	1	2.13830	well
805	1	1	0	2.13830	morning
806	5	3	2	2.11342	was
807	2	1	1	2.10727	rather
808	1	0	1	2.07690	other
809	1	0	1	2.07690	its
810	2	1	1	2.04715	shall
811	1	0	1	1.85450	would
812	2	1	1	1.77922	l
813	3	1	2	1.66186	has
814	1	1	0	1.66186	great
815	2	2	0	1.63949	or
816	1	1	0	1.61747	us
817	1	0	1	1.61747	people
818	2	1	1	1.59577	his
819	1	0	1	1.53258	who
820	1	1	0	1.49193	can
821	1	1	0	1.33993	go
822	3	1	2	1.31608	he
823	1	0	1	1.26954	may
824	1	1	0	0.82897	him
825	1	1	0	0.77922	said
826	1	1	0	0.68458	very
827	2	0	2	0.57440	we
